date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25
2021-10-16,62795.15,40859.56,6145.4223223563895,13832.64,34652.92,,,Mumbai,20.140771550318973,0.5993580118494211
2021-10-17,57971.39,38824.253,5386.221358689694,12052.611,34365.059,,,Mumbai,17.92085438785705,0.5320542447532501
2021-10-18,52734.264,37818.265,6558.096687624777,6236.725,34220.449,,,Mumbai,22.027069239327403,0.6491393913218227
2021-10-19,50705.124,39442.445,6251.096700026732,3012.755,34207.64,,,Mumbai,20.758083495522293,0.6145018846449295
2021-10-20,49553.37599999999,39809.912,7046.344242198935,422.003,34341.472,,,Mumbai,22.37739337374545,0.6807780969470308
2021-10-21,57859.143,39525.234,7565.793774436808,8319.957,34267.376,,,Mumbai,22.97695377433054,0.7198584497157229
2021-10-22,58134.827,39404.682,7560.62971213949,8716.434,34236.978,,,Mumbai,23.11677025632118,0.721054004165212
2021-10-23,53129.737,39814.936,7118.852168797694,3900.288,34357.754,,,Mumbai,21.344424135199706,0.672143840956832
2021-10-24,48555.101,37366.627,6130.989443825241,3119.071,34083.595,,,Mumbai,18.719318097691986,0.5868665735952289
2021-10-25,49906.861,38752.729,7478.333508966911,1263.114,34418.09,,,Mumbai,22.792380388605697,0.7130509128278875
2021-10-26,49952.82,39117.794,7578.892080179014,801.15,34629.732,,,Mumbai,22.92207991785002,0.7191822650710924
2021-10-27,58432.582,38995.734,7901.099990436896,8966.848,34543.054,,,Mumbai,23.267498346001844,0.7422975662212513
2021-10-28,50906.89000000001,38722.186,8115.212739560373,1421.836,34496.323,,,Mumbai,23.48013823408788,0.7573509857772855
2021-10-29,51758.53799999999,39224.094,8026.1984268796505,1888.627,34455.404,,,Mumbai,23.400263230463004,0.7493424628724015
2021-10-30,52273.311,38860.902,7560.7896649254035,3396.111,34527.574,,,Mumbai,21.750429905370876,0.7002447019342636
2021-10-31,50817.497,38218.904,6428.437441360081,4098.222,34651.742,,,Mumbai,18.60384375071287,0.6006841235437412
2021-11-01,52382.56,38957.853,6579.804839232875,4702.626,34985.749,,,Mumbai,21.065325841062315,0.6363721292483736
2021-11-02,49988.645,38987.579,6534.2131240331355,2346.763,35138.326,,,Mumbai,21.31478788591219,0.637078452799775
2021-11-03,51089.882,38474.253,6631.353651261307,3834.593,35166.818,,,Mumbai,21.38944507601257,0.6449563313768135
2021-11-04,45745.598,35510.63,5120.895048644044,3496.635,34910.515,,,Mumbai,16.696742551816115,0.5023775176304799
2021-11-05,44481.408,34370.432,5340.339336987923,3066.959,34370.438,,,Mumbai,17.03353473226828,0.5208070792694056
2021-11-06,46348.126,37040.283,5707.115245270815,1768.242,35008.741,,,Mumbai,18.339593986261484,0.5569459431458663
2021-11-07,48108.04,36144.704,4906.090743180897,5486.519,34852.547,,,Mumbai,16.36899633435337,0.48897958503143196
2021-11-08,49163.54,38029.614,6039.011549067898,3151.996,35116.708,,,Mumbai,21.006286341503024,0.6090668595060997
2021-11-09,51112.616,39066.241,6311.934632681778,3703.404,35257.035,,,Mumbai,21.234102121935678,0.6256134155618642
2021-11-10,50327.78199999999,40621.986,6604.614553169697,960.257,35345.987,,,Mumbai,21.448743538773748,0.6466388184126535
2021-11-11,59837.353,39553.198,6638.116407158924,11488.707,35289.891,,,Mumbai,21.432098186292425,0.6497207386986288
2021-11-12,66495.21100000001,40366.58,6704.561858190224,17247.011,35519.22,,,Mumbai,21.55367662428022,0.6539876936908579
2021-11-13,53685.125,39861.308,5978.838133170379,5921.162,35756.28,,,Mumbai,19.795461240971907,0.5890345489230272
2021-11-14,47394.636,39235.646,5086.380755972857,1447.471,36069.983,,,Mumbai,17.792670921314716,0.51548179615051
2021-11-15,50499.138,39896.743,6588.105275577671,1867.498,36126.697,,,Mumbai,21.572852420533017,0.6487263459442429
2021-11-16,49126.18000000001,39763.552,7052.944825996774,0.0,36245.511,,,Mumbai,21.956823029345323,0.6784364528993072
2021-11-17,58761.879,40261.706,7131.843148476912,9034.036,36402.688,,,Mumbai,22.162814439543293,0.6832248214650323
2021-11-18,57313.64,40752.211,7134.3160520059055,7084.238,36560.807,,,Mumbai,22.027027366834673,0.6828604505781668
2021-11-19,50685.683000000005,39720.619,6633.720421226953,2175.618,36750.692,,,Mumbai,20.511671341991757,0.6337847543701971
2021-11-20,51311.668000000005,39808.688,6433.612241853154,2978.08,36803.27,,,Mumbai,20.273780036608127,0.6195053646415627
2021-11-21,45975.958,37936.328,5592.258106042352,649.576,36585.176,,,Mumbai,18.07704107391829,0.5451549884330009
2021-11-22,52065.629,40173.712,6936.587007688673,2680.038,36770.504,,,Mumbai,21.971772440962322,0.6706635052129659
2021-11-23,57627.603,40812.41,7124.907580026555,7360.387,36839.067,,,Mumbai,22.00714697871833,0.6817096824798274
2021-11-24,53786.958000000006,41093.728,7158.873358944822,3185.44,36709.051,,,Mumbai,22.087464894581572,0.6850515006644889
2021-11-25,53320.484,40797.061,7086.12620516946,3109.039,36592.312,,,Mumbai,22.061148970678758,0.6810681348586327
2021-11-26,50439.01,40576.653,7041.189527577448,513.246,36368.157,,,Mumbai,22.15040385741072,0.6790283606493418
2021-11-27,53804.408,40040.893,6331.480403880996,5391.552,36331.297,,,Mumbai,19.94787257060255,0.6078399035234499
2021-11-28,64433.059,37775.135,5484.529016549424,19420.457,35996.433,,,Mumbai,17.899639937321627,0.5375195513656488
2021-11-29,49377.802,38355.526,6613.897854541698,2244.331,35990.945,,,Mumbai,21.037848503956372,0.6426930664813368
2021-11-30,48519.292,38689.997,6878.266766251359,699.978,36146.742,,,Mumbai,22.044083998931683,0.6682292610062784
2021-12-01,48489.01,39186.662,7014.881143781709,0.0,36085.073,,,Mumbai,23.382888651107656,0.6879299474676597
2021-12-02,47455.66,37931.905,6882.269024273697,394.561,36064.519,,,Mumbai,22.885556295256833,0.6775207308624962
2021-12-03,52434.37,38830.526,7023.623905365705,4283.628,36275.043,,,Mumbai,22.959475481149326,0.6873295590768468
2021-12-04,58137.029,38960.422,6530.527839953844,10528.341,36226.953,,,Mumbai,21.535427557259094,0.6407281674162957
2021-12-05,48596.019,37947.038,5639.383725129714,3206.459,36324.414,,,Mumbai,18.874028958857796,0.5590730122931797
2021-12-06,50491.518,39033.76,6857.251122306103,2361.066,36324.543,,,Mumbai,22.654121316198637,0.6754875966181296
2021-12-07,51810.551,39791.024,7136.577612828398,2544.918,36541.859,,,Mumbai,23.20543130265802,0.6960946387042729
2021-12-08,60839.434,39623.925,7153.506541801865,11715.466,36450.936,,,Mumbai,23.236738581419218,0.6981925366074767
