date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25
2021-01-01,27512.921,22465.502,2487.376515675864,1888.253,11077.061,,,Chennai,8.865456979830977,0.24718884668403912
2021-01-02,24844.135,21779.747,2412.8463267265697,0.0,11039.161,,,Chennai,8.616642261262395,0.23983378062835475
2021-01-03,25023.588,20985.532,2227.3885687948004,1209.757,11010.735,,,Chennai,7.992617613995142,0.22278448416582713
2021-01-04,28060.1,21621.404,3626.810618856051,1837.618,10990.95,,,Chennai,9.532071036057822,0.3100517365281489
2021-01-05,26641.954,21792.247,3630.2096083183696,244.032,11028.719,,,Chennai,9.569906083476134,0.30882879234177785
2021-01-06,26390.476,21692.679,3643.8969843691357,76.136,11005.09,,,Chennai,9.589979293187469,0.31058085203479746
2021-01-07,27698.71,21470.595,3613.314198136402,1646.029,11045.424,,,Chennai,9.362454756906352,0.30626887951355275
2021-01-08,28743.617,21768.494,3608.6150574089015,2398.729,11071.659,,,Chennai,9.36250180445964,0.30612386676872777
2021-01-09,25705.97,21293.94,3473.645711108815,7.325,11056.707,,,Chennai,8.95277196548454,0.2928458875603065
2021-01-10,25588.107,21198.728,3225.6468159452193,297.919,11065.127,,,Chennai,8.469016169712503,0.27556124527318426
2021-01-11,28219.176,22052.018,3791.845791309555,1356.975,11120.531,,,Chennai,11.254596458348713,0.3421594017852797
2021-01-12,28840.845,21907.52,3995.330739078943,1866.651,11070.049,,,Chennai,12.51125354929708,0.37023522068757714
2021-01-13,26764.901,21816.786,3900.052529878871,0.0,11019.418,,,Chennai,12.316072969779787,0.3627488040270029
2021-01-14,27615.925000000003,21467.812,3236.1434455265753,2041.006,11006.613,,,Chennai,9.233493156114783,0.29055472629101753
2021-01-15,27553.605,21549.206,3219.133165356743,1918.033,10984.429,,,Chennai,9.138492596998285,0.28894574643819915
2021-01-16,28028.682,22041.326,3316.9436326492987,1777.652,10993.534,,,Chennai,9.69684418536987,0.30119005465393134
2021-01-17,27364.413000000004,21847.415,3142.957404067075,1528.293,11014.291,,,Chennai,9.432858128467995,0.28822921776633376
2021-01-18,28814.967,22534.776,3806.6609383091004,1449.459,11078.596,,,Chennai,11.706026018141927,0.3494887252800696
2021-01-19,30436.17,23411.757,3838.844789913501,2152.9,11128.538,,,Chennai,12.169125783585185,0.35761116433797646
2021-01-20,28865.754,23950.977,3873.249871709461,0.0,11184.684,,,Chennai,12.27423428515373,0.3608283967960282
2021-01-21,31408.998,24289.891,3894.4310066147827,2175.375,11254.333,,,Chennai,12.231083396849172,0.36143392861123347
2021-01-22,31386.156000000003,24302.619,3888.3403664082207,2149.258,11242.441,,,Chennai,12.270512722483037,0.3622241184646998
2021-01-23,30287.787,23909.847,3873.62329616515,1462.375,11187.919,,,Chennai,12.269083949110268,0.3600535666252649
2021-01-24,28695.629,22968.224,3436.8503609625413,1364.741,11160.283,,,Chennai,10.586018032557718,0.3168741826749802
2021-01-25,29976.536,23206.48,3889.807006954783,1833.88,11148.393,,,Chennai,12.139307463706514,0.3602773472424662
2021-01-26,28683.135,22222.772,3639.0924338214954,1840.35,11125.209,,,Chennai,11.408450411165056,0.33736184009061065
2021-01-27,29915.129,22990.53,3866.5494406417943,2017.512,11135.062,,,Chennai,12.19821039578352,0.3596072057323217
2021-01-28,30300.239,23364.821,3832.596630848321,2069.951,11178.392,,,Chennai,12.076979249348184,0.3565493747999067
2021-01-29,28710.823,23736.23,3920.1513326445433,0.0,11198.872,,,Chennai,12.336177325771121,0.36460743719356403
2021-01-30,30962.319,23547.818,3959.287409696676,2390.71,11186.834,,,Chennai,12.573022764434373,0.368949881610678
2021-01-31,29745.544,22928.07,3743.2197111753253,2066.508,11189.036,,,Chennai,11.298317205139895,0.3413204055728406
2021-02-01,30272.611,23160.712,4033.430981242529,1993.751,11141.232,,,Chennai,11.606318673080931,0.36026811279735016
2021-02-02,29739.263,23513.704,4042.0024200582448,1095.638,11176.839,,,Chennai,11.717278695984064,0.3623811532999236
2021-02-03,30971.093,23697.048,4002.0214295161804,2194.311,11127.0,,,Chennai,11.743125116658621,0.36090694651145705
2021-02-04,28314.078,23234.634,4001.8960514730625,0.0,11085.702,,,Chennai,11.758187767517132,0.36122732533185264
2021-02-05,30655.15,23331.706,3984.9226656021515,2266.006,11078.246,,,Chennai,11.66849015717823,0.35938268736105067
2021-02-06,30170.772,23073.546,3945.9021949755133,2089.567,11074.953,,,Chennai,11.626240158187056,0.3554941864279817
2021-02-07,28567.656,22243.447,3493.641029543509,1889.068,11126.592,,,Chennai,9.917319306101236,0.3106286631982674
2021-02-08,29278.451,22426.506,3941.2371970569225,1849.097,11066.165,,,Chennai,11.481028699657656,0.3541740708571771
2021-02-09,30194.561,23073.526,3963.1185987852864,2089.548,11050.502,,,Chennai,11.708156750939484,0.3588908489134559
2021-02-10,29852.552000000003,23630.561,3947.5117481132984,1212.896,11090.904,,,Chennai,11.724916206950814,0.3577331285317522
2021-02-11,29843.768,23821.885,3946.375508981473,1013.368,11094.181,,,Chennai,11.732893007184728,0.3576885671882042
2021-02-12,30541.227,23780.402,3943.3550175051637,1756.595,11089.905,,,Chennai,11.645656312578804,0.3565944668900247
2021-02-13,30079.275,23695.231,3885.5814486305608,1451.853,11101.211,,,Chennai,11.507751379729097,0.35033782151393766
2021-02-14,27329.138,23013.397,3401.7044048423536,0.0,11103.746,,,Chennai,9.925159463909932,0.3059988760047046
2021-02-15,30302.447,23435.28,3738.888076891718,2119.084,11091.428,,,Chennai,11.458557885288663,0.3442333856830604
2021-02-16,29939.312,23331.009,3698.7801020722254,1910.23,11124.36,,,Chennai,11.749087161446866,0.34722198274630084
2021-02-17,29958.575,23239.728,3783.549076727407,1915.539,11082.78,,,Chennai,11.65531229565752,0.34876371264693407
2021-02-18,30041.201,23230.343,3804.7154360575632,1979.178,11100.788,,,Chennai,11.7698385023957,0.3517754214735807
2021-02-19,29860.351,23141.11,3773.688240221113,1928.428,11106.757,,,Chennai,11.692044116843647,0.34890276378307444
2021-02-20,29895.091,23054.614,3739.566973935054,2091.835,11106.674,,,Chennai,11.620197679458624,0.34482378846472383
2021-02-21,26616.768,22508.794,3127.6741625201394,138.278,11132.355,,,Chennai,9.867168182635464,0.29187528191866735
2021-02-22,30185.619,23452.765,3669.6793834282007,2071.74,11152.213,,,Chennai,11.671088943516574,0.3447505755639093
2021-02-23,30668.005,23852.343,3682.317903820807,2138.286,11118.557,,,Chennai,11.815945248320222,0.34776122306356255
2021-02-24,30465.588,24268.057,3681.8211114073633,1521.683,11116.644,,,Chennai,11.792412828028318,0.34676125649971723
2021-02-25,30894.027,24550.53,3655.3167223022847,1698.662,11051.931,,,Chennai,11.786141662339073,0.34560455342728313
2021-02-26,30458.188,24650.997,3630.137951246728,1196.575,11086.045,,,Chennai,11.700473206172965,0.3433010449493887
2021-02-27,30642.619999999995,24291.762,3589.7551850031005,1790.761,11080.877,,,Chennai,11.504682151897356,0.33709681186843954
2021-02-28,29589.076,23790.553,3053.1342510485265,1921.157,11129.186,,,Chennai,9.819993545922275,0.2885897882719809
2021-03-01,30051.524,24585.98,3865.0211536655725,555.828,11118.698,,,Chennai,11.82215079152191,0.35600147583811725
2021-03-02,29711.054,24794.083,3871.216622330659,0.0,11092.171,,,Chennai,11.984397188440546,0.3586967198265183
2021-03-03,31486.483,24691.893,3955.9590289095822,1770.8,11116.544,,,Chennai,12.007023195175709,0.3624413331896686
2021-03-04,31167.451000000005,24565.595,3915.963578156756,1627.863,11099.523,,,Chennai,11.848761637522731,0.35762275808066757
2021-03-05,31783.427,25094.752,3932.380524883691,1694.142,11119.513,,,Chennai,11.888992947604732,0.35992937100578426
2021-03-06,31501.138,24849.783,3918.2371504078965,1675.468,11128.876,,,Chennai,11.867216124253545,0.35777209783505604
2021-03-07,29497.453,23873.665,3162.8388454913875,1606.958,11173.81,,,Chennai,10.14567624255672,0.2977585766004755
2021-03-08,31123.862,24517.428,3838.7771902231552,1730.76,11182.396,,,Chennai,11.642900228337375,0.35255733610974993
2021-03-09,31406.148,25010.484,3841.388555048096,1516.753,11164.667,,,Chennai,11.752486391045256,0.35521263587662255
2021-03-10,31792.751,25311.678,3910.1549896518068,1516.753,11256.475,,,Chennai,11.787646658817938,0.35802890811732324
2021-03-11,31602.549,25009.46,3900.658453595244,1639.908,11219.682,,,Chennai,11.728253753418953,0.35688133419138035
2021-03-12,30260.541,23994.086,3898.2797292406767,1316.514,11171.192,,,Chennai,11.682757636418478,0.3563526608770632
2021-03-13,30051.963,23469.94,3842.0158536236413,1702.377,11110.223,,,Chennai,11.438500643136463,0.34897263507095877
2021-03-14,29369.159,23400.699,3126.112719103304,1998.12,11115.139,,,Chennai,9.999372059803036,0.2945588784523018
2021-03-15,31431.573,24527.662,3782.9889141335793,2098.124,11136.942,,,Chennai,11.345274044162739,0.3466865996270938
2021-03-16,31731.09,24686.861,3798.4934750559282,2217.797,11084.454,,,Chennai,11.449660585212012,0.3496637639923841
2021-03-17,32074.29,25078.384,3813.278173730846,2150.52,11082.347,,,Chennai,11.490994172068657,0.35072443209040105
2021-03-18,30504.584000000003,25681.558,3795.7066430024324,0.0,11131.114,,,Chennai,11.376708850963563,0.34792136768998233
2021-03-19,32121.632,25574.593,3803.240387034188,1715.408,11111.844,,,Chennai,11.43050459998853,0.34936939520801347
2021-03-20,32252.054000000004,24997.829,3764.1128480761727,2470.669,11188.753,,,Chennai,11.369914121590734,0.34540500917542216
2021-03-21,30399.766,24143.107,3228.301972452982,2156.357,11253.058,,,Chennai,9.775573445182012,0.2971355109643057
2021-03-22,30922.056,24329.577,3824.402579308913,1733.128,11182.169,,,Chennai,11.393563131580201,0.3500983219806325
2021-03-23,30405.333,23669.965,3824.715756343264,1875.868,11113.812,,,Chennai,11.489174312238298,0.3519390406108163
2021-03-24,29336.502,24258.993,3831.7867119774564,209.464,11172.957,,,Chennai,11.510088959185158,0.35228653434579243
2021-03-25,31729.753,24555.284,3798.316412874248,2347.091,11154.662,,,Chennai,11.447001611031009,0.3497833821326478
2021-03-26,31545.368,24269.182,3792.494803209456,2456.215,11144.443,,,Chennai,11.415679309082668,0.34908895730114897
2021-03-27,31506.142,24368.767,3730.076587214089,2396.231,11133.132,,,Chennai,11.171668786725174,0.3411029828979513
2021-03-28,27509.385,23449.517,3195.7042770113003,0.0,11179.342,,,Chennai,9.684139165139527,0.2946956895382327
2021-03-29,27081.96,22361.448,3628.155906178869,109.174,11198.59,,,Chennai,11.136866841016563,0.3370546188463436
2021-03-30,28516.679,22728.664,3723.2995744783225,1056.243,11143.499,,,Chennai,11.25873065562159,0.3442302753154074
2021-03-31,30764.641,23882.148,3797.075045694496,2057.246,11193.125,,,Chennai,11.338936055919511,0.3487022422750499
2021-04-01,31708.413,24396.215,3713.027620814161,2594.972,11137.272,,,Chennai,11.289503007070863,0.34213066337464715
2021-04-02,29734.022,25061.786,3677.9217123468184,0.0,11117.243,,,Chennai,11.091018177219762,0.3373703811211778
2021-04-03,29865.338,25224.017,3654.2033968420537,0.0,11163.905,,,Chennai,11.01093316936041,0.3344799230730837
2021-04-04,29911.732,24646.908,2865.235975272855,1625.097,11231.065,,,Chennai,9.389520799102298,0.27408547928394017
2021-04-05,32805.385,25312.358,3515.7300548751427,3025.076,11161.631,,,Chennai,10.744012856553756,0.32520889034763656
2021-04-06,31874.767,25372.939,3222.8445585934815,2405.35,11135.388,,,Chennai,9.459107910401707,0.2928269472524209
2021-04-07,32159.504,25455.838,3569.4046634980227,2167.791,11046.554,,,Chennai,11.077743173525384,0.33319891898907616
2021-04-08,30856.26,26193.979,3581.9684814925386,110.201,11082.072,,,Chennai,11.081323171113816,0.3335979509906499
2021-04-09,32136.493,26034.333,3589.6416594664165,1540.207,11110.975,,,Chennai,11.137776411808225,0.3348750351226064
2021-04-10,32386.54,25935.924,3542.684973657102,1947.864,11162.727,,,Chennai,10.982667571030643,0.3293966551849953
2021-04-11,30395.795,24809.142,2824.392638550051,1997.0,11174.422,,,Chennai,9.20799390037045,0.2702039347439673
2021-04-12,32124.766,25771.394,3582.570301514129,1800.423,11084.671,,,Chennai,11.048939843143643,0.3330015950815722
2021-04-13,32326.611,25936.372,3611.156293850917,1800.423,11231.366,,,Chennai,11.281610580921903,0.3375719377820594
2021-04-14,29256.197,24845.2,3470.9622041931702,0.0,11212.385,,,Chennai,10.738234742633722,0.32208620851303504
2021-04-15,31552.845,24895.434,3612.8562203388587,2067.298,11183.658,,,Chennai,11.317976117476471,0.3379051997754144
2021-04-16,31993.421,25103.242,3643.368323070674,2259.915,11225.898,,,Chennai,11.37024505750674,0.34084451324963444
2021-04-17,31153.858,24366.654,3574.6075060257153,2244.256,11158.934,,,Chennai,11.164068449172811,0.33353210514293313
2021-04-18,28064.016,24293.291,2941.5821950189948,31.465,11196.609,,,Chennai,9.222537362104582,0.2764727440317497
2021-04-19,29197.459,24666.426,3564.706727576296,0.0,11170.284,,,Chennai,11.06875649855687,0.3325303966184196
2021-04-20,32092.983,25075.91,3592.317722657016,2451.289,11209.897,,,Chennai,11.310937956448697,0.33680752248450674
2021-04-21,30768.314,24147.943,3613.1440992126363,2027.809,11146.496,,,Chennai,11.342502015848677,0.3380529636584578
2021-04-22,30179.736,23538.454,3588.430801334409,2079.442,11167.906,,,Chennai,11.188396445694387,0.33438279009851335
2021-04-23,29393.662,23220.93,3589.8748330232493,1609.698,11145.007,,,Chennai,11.237730853619627,0.3354068546855049
2021-04-24,28637.685,23677.61,3480.516160202709,535.485,11107.19,,,Chennai,10.858925807414733,0.32379686305330424
2021-04-25,26692.167,23233.443,2709.482773590211,12.96,11074.0,,,Chennai,8.300880392478742,0.2521470566235885
2021-04-26,30593.339,24199.028,3488.26494337118,1959.992,11071.678,,,Chennai,11.22596763858672,0.3305179445979546
2021-04-27,30919.122000000003,24485.006,3561.612117598028,1906.373,11060.034,,,Chennai,11.265981156738148,0.33498144429137905
2021-04-28,30969.276,24381.153,3574.855548249451,2044.587,11040.092,,,Chennai,11.300268675691601,0.3359327230785647
2021-04-29,29127.827,24524.176,3621.2695027898985,0.0,11036.566,,,Chennai,11.318948392020797,0.33876164281622656
2021-04-30,31169.907000000003,24331.06,3626.6509032474555,2229.417,11018.508,,,Chennai,11.36112756878452,0.3396185665251259
2021-05-01,28749.361,23050.738,2863.6741153392704,2056.845,10988.37,,,Chennai,8.254577018614656,0.2577165741349052
2021-05-02,27120.701,22495.675,2287.809016377608,1716.434,10973.229,,,Chennai,6.767670794267397,0.21014211423992388
2021-05-03,28465.509,22785.357,3215.932521137942,1589.177,10962.907,,,Chennai,9.67814236209678,0.2949014485486827
2021-05-04,27377.766000000003,22944.196,3225.2887808150267,331.131,10902.649,,,Chennai,9.81553049356296,0.2969288296088069
2021-05-05,26628.056,22487.405,3257.1716322364678,0.0,10794.839,,,Chennai,9.911219629264899,0.299890819985265
2021-05-06,28466.009,22704.441,3211.250189653327,1676.83,10773.896,,,Chennai,9.718776637827872,0.29511977285148466
2021-05-07,28825.252,23223.504,3233.257350007977,1490.563,10824.896,,,Chennai,9.83201649948413,0.29747754086835054
2021-05-08,28467.948,23096.688,3152.288389478187,1363.286,10808.077,,,Chennai,9.642476173146378,0.2900391301645627
2021-05-09,27434.933,22539.706,2609.824766798521,1576.779,10837.298,,,Chennai,8.272626040972785,0.24486237583593407
2021-05-10,27401.742,23046.497,2694.046815092156,926.244,10922.978,,,Chennai,8.47706547450858,0.25500341117609726
2021-05-11,27469.034,22528.019,2728.453723203332,1468.394,10878.843,,,Chennai,8.656258706188813,0.25881635073598364
2021-05-12,26584.108,21838.829,2710.246267361541,1296.75,10804.387,,,Chennai,8.724399562258876,0.25822331509961627
2021-05-13,26300.592,21146.915,2720.2389068848265,1692.003,10723.555,,,Chennai,8.752597082910786,0.2593583836288633
2021-05-14,25183.521,21775.897,2677.353796201117,0.0,10750.279,,,Chennai,8.579788315371985,0.25427196866484797
2021-05-15,24906.335,21617.854,2584.1812477215376,0.0,10732.617,,,Chennai,8.375032750363548,0.24731421454665617
2021-05-16,22866.056,20053.443,2210.4803927184817,0.0,10679.432,,,Chennai,7.299280513896453,0.21365238430657596
2021-05-17,25342.883,20245.674,2897.869001832206,1410.543,10673.29,,,Chennai,8.65888817811037,0.26663385575562276
2021-05-18,24730.941000000003,19691.258,2835.4488243254737,1430.614,10657.999,,,Chennai,8.7467105234279,0.26537035170161394
2021-05-19,24574.721,19635.379,2816.5303958126606,1354.967,10613.672,,,Chennai,8.828486668695518,0.2655210677312849
2021-05-20,24418.088,19701.724,2810.8460036328124,1138.262,10517.779,,,Chennai,8.829708714961992,0.2647891678546451
2021-05-21,23601.485,19940.496,2876.7717299411224,0.0,10474.279,,,Chennai,8.867847786191565,0.26821577075488634
2021-05-22,24042.447,20598.574,2706.1859321493316,0.0,10485.846,,,Chennai,8.428835721818546,0.2517237715479223
2021-05-23,24032.284,20970.363,2408.059752456309,0.0,10570.003,,,Chennai,7.9241735224398475,0.2291607502629975
2021-05-24,25044.738,21340.237,2911.5618983673658,0.0,10576.478,,,Chennai,8.481139979056511,0.2668481384128115
2021-05-25,24587.515,20941.621,2854.878822616376,13.77,10617.301,,,Chennai,8.630488991041688,0.266518187360002
2021-05-26,23866.13,20372.948,2744.459384079488,0.0,10689.348,,,Chennai,8.663659534309769,0.2615155884057474
2021-05-27,24427.676,20933.02,2745.958577401926,0.0,10612.74,,,Chennai,8.649003773866468,0.2616572167323565
2021-05-28,26771.662,21751.091,2739.249719802266,1534.739,10518.055,,,Chennai,8.660554484368008,0.2612623050889435
2021-05-29,27404.398,22266.193,2814.463355642637,1557.277,10514.022,,,Chennai,8.361037589928085,0.26055625986575726
2021-05-30,25655.202,20992.141,2429.748859630745,1571.13,10373.375,,,Chennai,7.568416370872399,0.2300786233738412
2021-05-31,25438.557,22013.57,2672.0128784872045,24.572,10408.27,,,Chennai,8.827080719346108,0.25991811899745715
2021-06-01,25611.825,20110.0,3270.1019827725795,1342.108,10364.735,,,Chennai,9.91831719316809,0.30484024476238714
2021-06-02,27820.776,21994.084,3243.60999522787,1700.063,10551.014,,,Chennai,9.940308876396742,0.30389629575795507
2021-06-03,28319.624,22585.803,3238.08420433411,1614.495,10619.162,,,Chennai,9.924212310250185,0.3035244086345102
2021-06-04,28054.652,22628.114,3247.234087199218,1295.057,10598.189,,,Chennai,9.954214955617404,0.3045605108852532
2021-06-05,27139.288,22139.745,3103.2358286002436,1051.453,10572.071,,,Chennai,9.54924111408204,0.29094093252128217
2021-06-06,24437.007,21122.082,2607.2717348899873,0.0,10504.642,,,Chennai,8.189263989148458,0.24640596382241137
2021-06-07,27676.574,21904.798,3338.8371006019865,1523.41,10544.536,,,Chennai,10.087604586686355,0.30892285080609183
2021-06-08,27236.345,21541.391,3354.865555204811,1426.436,10479.267,,,Chennai,10.242453310143238,0.31195308312402814
2021-06-09,26904.206,21488.805,3340.501018637299,1165.242,10345.621,,,Chennai,10.318866668215652,0.3122013990138054
2021-06-10,25092.919,20852.606,3332.5000009353653,0.0,10278.33,,,Chennai,10.284070740108891,0.31124363593672855
2021-06-11,24328.107,20093.584,3328.3244011172865,0.0,10159.007,,,Chennai,10.27039674121993,0.31081291951781437
2021-06-12,23974.087,19924.457,3183.0723812455217,0.0,10156.785,,,Chennai,9.866414368589004,0.2972446396284486
2021-06-13,22374.335,18993.672,2657.541912235566,0.0,10038.314,,,Chennai,8.422432977741032,0.25117096724525323
2021-06-14,25115.335,20835.828,3363.1173395087635,0.0,10174.293,,,Chennai,10.20080623949039,0.31087329559906945
2021-06-15,26507.176,21113.516,3348.7805003743297,1132.192,10210.495,,,Chennai,10.246706302579593,0.31059840927805993
2021-06-16,26121.367,21683.33,3488.0398654115106,0.0,10266.21,,,Chennai,10.531091226455944,0.3215579365339257
2021-06-17,26375.577,21834.01,3469.4267412207787,128.257,10291.3,,,Chennai,10.426393330818442,0.31890761572837867
2021-06-18,26428.213000000003,22011.346,3470.7644921180386,0.0,10293.687,,,Chennai,10.432632699643708,0.3190753829615542
2021-06-19,26627.948000000004,21101.991,3383.696450696297,1221.668,10304.331,,,Chennai,10.179866738438232,0.3115866051438161
2021-06-20,24913.121,20153.335,2798.376696571844,1202.238,10226.724,,,Chennai,8.493170670824897,0.25972026002973847
2021-06-21,29438.633,21608.617,5174.156168913132,1275.737,10243.931,,,Chennai,10.771627148507301,0.4223719308544195
2021-06-22,27222.379,22453.228,3740.845831526186,10.301,10302.309,,,Chennai,10.673383203757176,0.33476789173590504
2021-06-23,28341.698,23595.135,3531.667552194093,252.851,10511.826,,,Chennai,10.666191272913846,0.3246335439404325
2021-06-24,27139.014,22640.369,3531.6454893025066,4.125,10453.677,,,Chennai,10.676652046646959,0.32468626112514704
2021-06-25,27950.07,22543.957,3521.813057767605,924.848,10419.615,,,Chennai,10.678110297426212,0.3245294332566023
2021-06-26,26232.578,21899.873,3404.5566145374714,0.0,10325.322,,,Chennai,10.200628892146788,0.3114424847678595
2021-06-27,26014.37,22436.245,2814.1009300795613,0.0,10353.464,,,Chennai,8.613914435935866,0.2607744506375874
2021-06-28,29104.443,24183.396,3368.7817873630534,636.446,10507.137,,,Chennai,10.554571696806248,0.31393446389924906
2021-06-29,30885.654,25107.494,3532.0046768553557,1284.62,10540.324,,,Chennai,10.71833592049399,0.3250397012620643
2021-06-30,30432.558,24442.815,3631.5604934221333,1368.573,10475.317,,,Chennai,10.765215030716417,0.33094438438890256
2021-07-01,27515.178,23524.055,3129.7528304706425,9.895,10396.058,,,Chennai,9.771695001339266,0.29109432968765775
2021-07-02,27274.54,22683.557,3132.215371098137,605.297,10334.327,,,Chennai,9.781537240575425,0.29117413211154874
2021-07-03,27036.785,22743.034,3039.626418930859,426.249,10350.432,,,Chennai,9.648075297344857,0.2843475222410755
2021-07-04,26879.853,23140.19,2521.750120041162,533.904,10422.79,,,Chennai,8.10210861387192,0.23786829351051975
2021-07-05,29732.625,24520.6,3127.7993848724254,1231.884,10477.725,,,Chennai,9.62098124173523,0.2889723401838359
2021-07-06,30368.384,25042.08,3160.0845145191497,1306.415,10480.07,,,Chennai,9.831191749135723,0.2937250226746303
2021-07-07,28951.743,24841.977,3158.592071106643,91.119,10499.559,,,Chennai,9.902130971243976,0.29424871325453295
2021-07-08,35334.098999999995,24248.296,3148.6926341780586,7080.182,10501.728,,,Chennai,9.836593523390038,0.29266710142536856
2021-07-09,28560.699,23822.566,3161.726251803354,716.221,10359.386,,,Chennai,9.888589450422813,0.2941102407666819
2021-07-10,28048.745,24185.979,3036.600291860538,0.0,10496.525,,,Chennai,9.616767203530047,0.28341382366373696
2021-07-11,25693.458,22469.452,2537.148287713151,0.0,10397.355,,,Chennai,8.153267647511955,0.23937615476260848
2021-07-12,26335.496,22318.939,3157.118264710216,0.0,10405.083,,,Chennai,9.735184531567368,0.2919511160619812
2021-07-13,26169.625,22156.673,3154.4145980132625,0.0,10383.02,,,Chennai,9.775272056085647,0.2923731144610366
2021-07-14,26996.103,21879.283,3137.3193383772223,1126.291,10318.092,,,Chennai,9.824728423384075,0.29222111747399254
2021-07-15,26826.426,22232.738,3128.424626633832,614.748,10306.623,,,Chennai,9.788114208524778,0.2910005595194024
2021-07-16,28506.066,23182.64,3238.0926021734313,1204.569,10344.382,,,Chennai,9.877029489387443,0.29796308877930455
2021-07-17,28173.041,23438.156,3130.369283721097,753.717,10372.365,,,Chennai,9.682460430191053,0.2891976212939725
2021-07-18,24450.979,21144.415,2600.4791581589834,0.0,10240.808,,,Chennai,8.216626100504122,0.24334121769242686
2021-07-19,37346.178,19561.699,3363.2151209381955,13506.948,10135.906,,,Chennai,9.821413590979013,0.30302472680419873
2021-07-20,24628.375,19641.825,3277.0881084599914,818.375,10027.292,,,Chennai,9.885377366906068,0.30040828372261413
2021-07-21,23356.617,19167.299,3294.310740849016,0.0,10035.138,,,Chennai,9.792756691220106,0.2994176622215138
2021-07-22,24009.495,19877.09,3249.258005522136,0.0,9978.906,,,Chennai,9.85679503808332,0.2985617338639655
2021-07-23,26326.891000000003,20968.098,3251.8558712153817,1222.628,10061.662,,,Chennai,9.870781690823213,0.2991990749801283
2021-07-24,35102.869,20528.671,3175.0206222944416,10535.549,10060.767,,,Chennai,9.69347415100947,0.2923606663043763
2021-07-25,31054.827,20129.526,2619.41466108876,7594.554,10050.798,,,Chennai,8.205225929480086,0.24506307664460988
2021-07-26,33466.728,20924.233,3465.4038374032,8138.022,10181.002,,,Chennai,9.928490807776853,0.3097991822003829
2021-07-27,34216.382,20665.032,4274.214991060977,8138.022,10203.857,,,Chennai,10.185611398741145,0.36235868350851974
2021-07-28,25374.313,19638.517,4525.785010288057,6.785,10071.321,,,Chennai,10.300896347964079,0.3803805809846481
2021-07-29,26405.326,19957.618,5102.733556688513,0.0,10022.363,,,Chennai,10.317725633283132,0.41588668686933866
2021-07-30,30238.718,19871.226,5394.645230175838,3559.352,9966.123,,,Chennai,10.417739877657993,0.43606922823122307
2021-07-31,32544.006,19561.05,5298.196805847128,6287.685,9867.337,,,Chennai,10.429383468320474,0.42696095839866055
2021-08-01,23917.523,18319.978,2531.742650656609,2394.887,9819.081,,,Chennai,7.573977050340053,0.23693001469299
2021-08-02,26693.839,20076.043,3314.9169326513493,2427.603,9950.136,,,Chennai,9.204754584513987,0.29943563772193627
2021-08-03,29223.315,20624.491,3244.6506215362188,4498.04,9983.461,,,Chennai,9.243191009801228,0.29584639579915994
2021-08-04,26548.846,21044.041,3234.217219473543,1415.479,10023.238,,,Chennai,9.269071255472172,0.29555474241260976
2021-08-05,27199.681,21739.758,3237.379392002377,1367.301,10103.322,,,Chennai,9.215536119862605,0.2951911408913308
2021-08-06,26410.16,22031.403,3233.1217599567967,293.221,10101.355,,,Chennai,9.207480781392125,0.2954118522421899
2021-08-07,27609.285,22728.708,3035.282411348476,1041.383,10159.731,,,Chennai,9.001605446194322,0.28086360972937774
2021-08-08,27562.675000000003,22618.983,2665.6033932962737,1570.112,10206.95,,,Chennai,7.796103657002821,0.24804221555850378
2021-08-09,32984.949,22948.649,3695.6317453358743,5368.973,10245.543,,,Chennai,9.204537440143124,0.3211517518161933
2021-08-10,32942.23,23004.213,3617.622106562726,5368.973,10202.529,,,Chennai,9.269092416171713,0.31758208358127704
2021-08-11,29547.684,23175.966,3481.58139473295,1972.388,10185.831,,,Chennai,9.306769732548997,0.3112831774489202
2021-08-12,27912.417,23485.55,3506.1550880490045,0.0,10202.691,,,Chennai,9.243109546575965,0.31251236728412257
2021-08-13,28769.559,23732.406,3439.4688133092504,691.559,10230.64,,,Chennai,9.205586944670587,0.3085017993150608
2021-08-14,27007.086,23044.801,3130.718460891755,0.0,10230.695,,,Chennai,8.809923555569735,0.2851126794549119
2021-08-15,26561.041,22462.819,2622.618477762311,779.714,10237.774,,,Chennai,7.6990353266909395,0.24439598739308444
2021-08-16,25653.177,21102.016,3602.5259842917026,0.0,9979.681,,,Chennai,9.014326563566366,0.3139163201944263
2021-08-17,28581.087,24079.468,3563.336180050655,0.0,10345.211,,,Chennai,9.088410351940103,0.3120933960042987
2021-08-18,28081.158,23680.192,3484.5847058720956,0.0,10357.086,,,Chennai,9.185105863912987,0.31069148346067155
2021-08-19,27358.895,23004.059,3446.6623926278025,0.0,10295.147,,,Chennai,9.098556897887647,0.30716306123072545
2021-08-20,36380.385,22836.708,3351.282026437072,9306.463,10234.271,,,Chennai,9.014984015755791,0.30064975437554176
2021-08-21,26430.99,22357.145,3220.5498735290685,1.077,10215.996,,,Chennai,8.82150143597636,0.2895473819494583
2021-08-22,28306.102000000003,21354.057,2732.5855171538115,3492.523,10361.579,,,Chennai,7.664014652461262,0.249650535872672
