index,geometry,lat,lon,avation,brick_kiln,industrial,power,power_pm25,residential_scope1,residential_scope2,traffic,traffic_NOx,traffic_pm25,total_co2,total_pollutant
Delhi_1356,"POLYGON ((76.99166269109341 28.586287074712242, 76.99166269109341 28.59023104284881, 76.98717111467282 28.59023104284881, 76.98717111467282 28.586287074712242, 76.99166269109341 28.586287074712242))",28.58825905878053,76.98941690288312,,,,2885.063,,46.369,154.062,113.486,0.22,0.0,3044.918,0.22
Delhi_1357,"POLYGON ((76.99166269109341 28.59023104284881, 76.99166269109341 28.59417486303311, 76.98717111467282 28.59417486303311, 76.98717111467282 28.59023104284881, 76.99166269109341 28.59023104284881))",28.59220295294096,76.98941690288312,,,,5125.55,,517.66,1719.807,113.486,0.22,0.0,5756.696,0.22
Delhi_1358,"POLYGON ((76.99166269109341 28.59417486303311, 76.99166269109341 28.59811853525201, 76.98717111467282 28.59811853525201, 76.98717111467282 28.59417486303311, 76.99166269109341 28.59417486303311))",28.596146699142555,76.98941690288312,,,,6164.757,,412.069,1358.583,149.395,0.286,0.0,6726.221,0.286
Delhi_1359,"POLYGON ((76.99166269109341 28.59811853525201, 76.99166269109341 28.602062059492383, 76.98717111467282 28.602062059492383, 76.98717111467282 28.59811853525201, 76.99166269109341 28.59811853525201))",28.6000902973722,76.98941690288312,,,,6984.429,,501.791,1654.419,186.67,0.354,0.0,7672.89,0.354
Delhi_1360,"POLYGON ((76.99166269109341 28.602062059492383, 76.99166269109341 28.606005435741103, 76.98717111467282 28.606005435741103, 76.98717111467282 28.602062059492383, 76.99166269109341 28.602062059492383))",28.604033747616747,76.98941690288314,,,,7738.497,,561.508,1835.432,218.483,0.407,0.0,8518.488,0.407
Delhi_1361,"POLYGON ((76.99166269109341 28.606005435741103, 76.99166269109341 28.60994866398504, 76.98717111467282 28.60994866398504, 76.98717111467282 28.606005435741103, 76.99166269109341 28.606005435741103))",28.60797704986307,76.98941690288312,,,,8109.182,,580.139,1896.328,128.77,0.235,0.0,8818.091,0.235
Delhi_1362,"POLYGON ((76.99166269109341 28.60994866398504, 76.99166269109341 28.61389174421107, 76.98717111467282 28.61389174421107, 76.98717111467282 28.60994866398504, 76.99166269109341 28.60994866398504))",28.611920204098055,76.98941690288312,,,,7983.326,,663.589,2159.961,128.77,0.235,0.0,8775.685,0.235
Delhi_1363,"POLYGON ((76.99166269109341 28.61389174421107, 76.99166269109341 28.617834676406083, 76.98717111467282 28.617834676406083, 76.98717111467282 28.61389174421107, 76.99166269109341 28.61389174421107))",28.615863210308575,76.98941690288311,,,,6967.732,,498.594,1622.895,158.778,0.308,0.0,7625.104,0.308
Delhi_1364,"POLYGON ((76.99166269109341 28.617834676406083, 76.99166269109341 28.621777460556952, 76.98717111467282 28.621777460556952, 76.98717111467282 28.617834676406083, 76.99166269109341 28.617834676406083))",28.619806068481513,76.98941690288312,,,,6967.732,,551.618,1795.482,122.544,0.229,0.0,7641.894,0.229
Delhi_1365,"POLYGON ((76.99166269109341 28.621777460556952, 76.99166269109341 28.625720096650582, 76.98717111467282 28.625720096650582, 76.98717111467282 28.621777460556952, 76.99166269109341 28.621777460556952))",28.62374877860377,76.98941690288312,,,,5666.585,,108.867,354.523,82.711,0.15,0.0,5858.163,0.15
Delhi_1366,"POLYGON ((76.99166269109341 28.625720096650582, 76.99166269109341 28.62966258467385, 76.98717111467282 28.62966258467385, 76.98717111467282 28.625720096650582, 76.99166269109341 28.625720096650582))",28.627691340662217,76.98941690288311,,,,3898.593,,80.819,263.181,77.554,0.139,0.0,4056.966,0.139
Delhi_1367,"POLYGON ((76.99166269109341 28.62966258467385, 76.99166269109341 28.63360492461366, 76.98717111467282 28.63360492461366, 76.98717111467282 28.62966258467385, 76.99166269109341 28.62966258467385))",28.631633754643754,76.98941690288311,,,,2283.251,,46.905,153.995,77.554,0.139,0.0,2407.71,0.139
Delhi_1368,"POLYGON ((76.99166269109341 28.63360492461366, 76.99166269109341 28.637547116456908, 76.98717111467282 28.637547116456908, 76.98717111467282 28.63360492461366, 76.99166269109341 28.63360492461366))",28.635576020535286,76.98941690288311,,,,2823.001,,0.468,1.48,8.97,0.0,0.0,2832.439,0.0
Delhi_1369,"POLYGON ((76.99166269109341 28.637547116456908, 76.99166269109341 28.641489160190492, 76.98717111467282 28.641489160190492, 76.98717111467282 28.637547116456908, 76.99166269109341 28.637547116456908))",28.639518138323698,76.98941690288312,,,,2870.667,,11.827,39.07,14.008,0.0,0.0,2896.502,0.0
Delhi_1370,"POLYGON ((76.99166269109341 28.641489160190492, 76.99166269109341 28.645431055801318, 76.98717111467282 28.645431055801318, 76.98717111467282 28.641489160190492, 76.99166269109341 28.641489160190492))",28.643460107995903,76.98941690288311,,,,1757.963,,3.884,12.799,21.103,0.054,0.0,1782.95,0.054
Delhi_1371,"POLYGON ((76.99166269109341 28.645431055801318, 76.99166269109341 28.6493728032763, 76.98717111467282 28.6493728032763, 76.98717111467282 28.645431055801318, 76.99166269109341 28.645431055801318))",28.647401929538812,76.98941690288311,,,,1032.976,,7.601,25.215,12.921,0.0,0.0,1053.498,0.0
Delhi_1372,"POLYGON ((76.99166269109341 28.6493728032763, 76.99166269109341 28.653314402602344, 76.98717111467282 28.653314402602344, 76.98717111467282 28.6493728032763, 76.99166269109341 28.6493728032763))",28.65134360293932,76.98941690288312,,,,1032.976,,0.886,2.89,12.921,0.0,0.0,1046.783,0.0
Delhi_1373,"POLYGON ((76.99166269109341 28.653314402602344, 76.99166269109341 28.657255853766365, 76.98717111467282 28.657255853766365, 76.98717111467282 28.653314402602344, 76.99166269109341 28.653314402602344))",28.65528512818435,76.98941690288311,,,,849.389,,0.131,0.694,3.541,0.0,0.0,853.061,0.0
Delhi_1374,"POLYGON ((76.99166269109341 28.657255853766365, 76.99166269109341 28.66119715675529, 76.98717111467282 28.66119715675529, 76.98717111467282 28.657255853766365, 76.99166269109341 28.657255853766365))",28.659226505260825,76.98941690288311,,,,946.235,,0.0,0.0,3.89,0.0,0.0,950.125,0.0
Delhi_1375,"POLYGON ((76.99166269109341 28.66119715675529, 76.99166269109341 28.665138311556028, 76.98717111467282 28.665138311556028, 76.98717111467282 28.66119715675529, 76.99166269109341 28.66119715675529))",28.663167734155657,76.98941690288311,,,,1259.114,,15.882,52.897,8.979,0.0,0.0,1283.975,0.0
Delhi_1376,"POLYGON ((76.99166269109341 28.665138311556028, 76.99166269109341 28.669079318155497, 76.98717111467282 28.669079318155497, 76.98717111467282 28.665138311556028, 76.99166269109341 28.665138311556028))",28.66710881485577,76.98941690288312,,,,1390.944,,0.0,0.0,8.979,0.0,0.0,1399.923,0.0
Delhi_1377,"POLYGON ((76.99166269109341 28.669079318155497, 76.99166269109341 28.67302017654065, 76.98717111467282 28.67302017654065, 76.98717111467282 28.669079318155497, 76.99166269109341 28.669079318155497))",28.671049747348075,76.98941690288311,,,,1556.476,,0.0,0.0,1.617,0.0,0.0,1558.093,0.0
Delhi_1378,"POLYGON ((76.99166269109341 28.67302017654065, 76.99166269109341 28.676960886698403, 76.98717111467282 28.676960886698403, 76.98717111467282 28.67302017654065, 76.99166269109341 28.67302017654065))",28.674990531619528,76.98941690288312,,,,2577.722,,0.0,0.0,0.0,0.0,0.0,2577.722,0.0
Delhi_1379,"POLYGON ((76.99166269109341 28.676960886698403, 76.99166269109341 28.680901448615696, 76.98717111467282 28.680901448615696, 76.98717111467282 28.676960886698403, 76.99166269109341 28.676960886698403))",28.67893116765705,76.98941690288311,,,,3458.896,,36.742,121.364,22.209,0.065,0.0,3517.847,0.065
Delhi_1380,"POLYGON ((76.99166269109341 28.680901448615696, 76.99166269109341 28.684841862279452, 76.98717111467282 28.684841862279452, 76.98717111467282 28.680901448615696, 76.99166269109341 28.680901448615696))",28.682871655447567,76.98941690288312,,,,3458.896,,421.099,1390.904,83.732,0.158,0.0,3963.727,0.158
Delhi_1381,"POLYGON ((76.99166269109341 28.684841862279452, 76.99166269109341 28.688782127676628, 76.98717111467282 28.688782127676628, 76.98717111467282 28.684841862279452, 76.99166269109341 28.684841862279452))",28.686811994978044,76.98941690288312,,,,8702.225,,104.733,347.442,83.732,0.158,0.0,8890.69,0.158
Delhi_1382,"POLYGON ((76.99166269109341 28.688782127676628, 76.99166269109341 28.692722244794172, 76.98717111467282 28.692722244794172, 76.98717111467282 28.688782127676628, 76.99166269109341 28.688782127676628))",28.6907521862354,76.98941690288311,,,,6218.46,,78.751,261.22,43.999,0.073,0.0,6341.21,0.073
Delhi_1383,"POLYGON ((76.99166269109341 28.692722244794172, 76.99166269109341 28.696662213619014, 76.98717111467282 28.696662213619014, 76.98717111467282 28.692722244794172, 76.99166269109341 28.692722244794172))",28.694692229206595,76.98941690288311,,,,2578.282,,73.937,246.374,26.684,0.068,0.0,2678.903,0.068
Delhi_1384,"POLYGON ((76.99166269109341 28.696662213619014, 76.99166269109341 28.700602034138118, 76.98717111467282 28.700602034138118, 76.98717111467282 28.696662213619014, 76.99166269109341 28.696662213619014))",28.69863212387857,76.98941690288312,,,,2723.457,,26.611,88.682,78.788,0.137,0.0,2828.856,0.137
Delhi_1385,"POLYGON ((76.99166269109341 28.700602034138118, 76.99166269109341 28.704541706338436, 76.98717111467282 28.704541706338436, 76.98717111467282 28.700602034138118, 76.99166269109341 28.700602034138118))",28.702571870238277,76.98941690288311,,,,2817.088,,87.864,293.584,56.284,0.086,0.0,2961.236,0.086
Delhi_1386,"POLYGON ((76.99166269109341 28.704541706338436, 76.99166269109341 28.708481230206925, 76.98717111467282 28.708481230206925, 76.98717111467282 28.704541706338436, 76.99166269109341 28.704541706338436))",28.70651146827268,76.98941690288312,,,,1562.327,,0.754,2.516,56.284,0.086,0.0,1619.365,0.086
Delhi_1387,"POLYGON ((76.99166269109341 28.708481230206925, 76.99166269109341 28.712420605730543, 76.98717111467282 28.712420605730543, 76.98717111467282 28.708481230206925, 76.99166269109341 28.708481230206925))",28.710450917968735,76.98941690288312,,,,967.25,,0.0,0.0,4.114,0.0,0.0,971.364,0.0
Delhi_1388,"POLYGON ((76.99166269109341 28.712420605730543, 76.99166269109341 28.716359832896256, 76.98717111467282 28.716359832896256, 76.98717111467282 28.712420605730543, 76.99166269109341 28.712420605730543))",28.7143902193134,76.98941690288311,,,,967.25,,0.0,0.0,0.0,0.0,0.0,967.25,0.0
Delhi_1389,"POLYGON ((76.99166269109341 28.716359832896256, 76.99166269109341 28.720298911691042, 76.98717111467282 28.720298911691042, 76.98717111467282 28.716359832896256, 76.99166269109341 28.716359832896256))",28.71832937229365,76.98941690288312,,,,741.456,,0.0,0.0,0.0,0.0,0.0,741.456,0.0
Delhi_1390,"POLYGON ((76.99166269109341 28.720298911691042, 76.99166269109341 28.724237842101857, 76.98717111467282 28.724237842101857, 76.98717111467282 28.720298911691042, 76.99166269109341 28.720298911691042))",28.722268376896455,76.98941690288314,,,,667.591,,0.0,0.0,0.0,0.0,0.0,667.591,0.0
Delhi_1391,"POLYGON ((76.99166269109341 28.724237842101857, 76.99166269109341 28.72817662411568, 76.98717111467282 28.72817662411568, 76.98717111467282 28.724237842101857, 76.99166269109341 28.724237842101857))",28.726207233108767,76.98941690288312,,,,673.936,,0.0,0.0,1.287,0.0,0.0,675.223,0.0
Delhi_1392,"POLYGON ((76.99166269109341 28.72817662411568, 76.99166269109341 28.732115257719485, 76.98717111467282 28.732115257719485, 76.98717111467282 28.72817662411568, 76.99166269109341 28.72817662411568))",28.730145940917584,76.98941690288311,,,,708.623,,0.069,0.365,3.304,0.0,0.0,711.996,0.0
Delhi_1393,"POLYGON ((76.99166269109341 28.732115257719485, 76.99166269109341 28.736053742900257, 76.98717111467282 28.736053742900257, 76.98717111467282 28.732115257719485, 76.99166269109341 28.732115257719485))",28.73408450030987,76.98941690288312,,,,812.319,,13.607,46.584,6.855,0.0,0.0,832.781,0.0
Delhi_1394,"POLYGON ((76.99166269109341 28.736053742900257, 76.99166269109341 28.73999207964499, 76.98717111467282 28.73999207964499, 76.98717111467282 28.736053742900257, 76.99166269109341 28.736053742900257))",28.738022911272623,76.98941690288312,,,,1192.373,,7.408,25.63,21.625,0.051,0.0,1221.406,0.051
Delhi_1395,"POLYGON ((76.99166269109341 28.73999207964499, 76.99166269109341 28.74393026794065, 76.98717111467282 28.74393026794065, 76.98717111467282 28.73999207964499, 76.99166269109341 28.73999207964499))",28.74196117379282,76.98941690288312,,,,1208.364,,15.783,54.546,21.625,0.051,0.0,1245.772,0.051
Delhi_1396,"POLYGON ((76.99166269109341 28.74393026794065, 76.99166269109341 28.747868307774247, 76.98717111467282 28.747868307774247, 76.98717111467282 28.74393026794065, 76.99166269109341 28.74393026794065))",28.74589928785745,76.98941690288312,,,,1208.364,,0.0,0.0,0.376,0.0,0.0,1208.74,0.0
Delhi_1397,"POLYGON ((76.99166269109341 28.747868307774247, 76.99166269109341 28.751806199132762, 76.98717111467282 28.751806199132762, 76.98717111467282 28.747868307774247, 76.99166269109341 28.747868307774247))",28.749837253453503,76.98941690288312,,,,665.045,,0.0,0.0,0.0,0.0,0.0,665.045,0.0
Delhi_1398,"POLYGON ((76.99166269109341 28.751806199132762, 76.99166269109341 28.755743942003196, 76.98717111467282 28.755743942003196, 76.98717111467282 28.751806199132762, 76.99166269109341 28.751806199132762))",28.753775070567983,76.98941690288312,,,,558.124,,0.0,0.0,0.0,0.0,0.0,558.124,0.0
Delhi_1399,"POLYGON ((76.99166269109341 28.755743942003196, 76.99166269109341 28.759681536372547, 76.98717111467282 28.759681536372547, 76.98717111467282 28.755743942003196, 76.99166269109341 28.755743942003196))",28.757712739187873,76.98941690288312,,,,541.867,,0.469,1.656,0.0,0.0,0.0,542.336,0.0
Delhi_1400,"POLYGON ((76.99166269109341 28.759681536372547, 76.99166269109341 28.763618982227833, 76.98717111467282 28.763618982227833, 76.98717111467282 28.759681536372547, 76.99166269109341 28.759681536372547))",28.761650259300186,76.98941690288312,,,,574.502,,0.0,0.0,0.0,0.0,0.0,574.502,0.0
Delhi_1401,"POLYGON ((76.99166269109341 28.763618982227833, 76.99166269109341 28.76755627955604, 76.98717111467282 28.76755627955604, 76.98717111467282 28.763618982227833, 76.99166269109341 28.763618982227833))",28.765587630891936,76.9894169028831,,,,578.065,,0.0,0.0,0.0,0.0,0.0,578.065,0.0
Delhi_1402,"POLYGON ((76.99166269109341 28.76755627955604, 76.99166269109341 28.771493428344197, 76.98717111467282 28.771493428344197, 76.98717111467282 28.76755627955604, 76.99166269109341 28.76755627955604))",28.769524853950116,76.98941690288311,,,,568.791,,0.537,1.922,1.538,0.0,0.0,570.866,0.0
Delhi_1403,"POLYGON ((76.99166269109341 28.771493428344197, 76.99166269109341 28.775430428579305, 76.98717111467282 28.775430428579305, 76.98717111467282 28.771493428344197, 76.99166269109341 28.771493428344197))",28.77346192846175,76.98941690288312,,,,514.984,,5.384,18.892,1.415,0.0,0.0,521.783,0.0
Delhi_1404,"POLYGON ((76.99166269109341 28.775430428579305, 76.99166269109341 28.779367280248387, 76.98717111467282 28.779367280248387, 76.98717111467282 28.775430428579305, 76.99166269109341 28.775430428579305))",28.777398854413846,76.98941690288312,,,,514.984,,0.092,0.366,0.653,0.0,0.0,515.729,0.0
Delhi_1405,"POLYGON ((76.99166269109341 28.779367280248387, 76.99166269109341 28.783303983338456, 76.98717111467282 28.783303983338456, 76.98717111467282 28.779367280248387, 76.99166269109341 28.779367280248387))",28.781335631793414,76.98941690288312,,,,478.516,,0.0,0.0,0.653,0.0,0.0,479.169,0.0
Delhi_1406,"POLYGON ((76.99166269109341 28.783303983338456, 76.99166269109341 28.78724053783655, 76.98717111467282 28.78724053783655, 76.98717111467282 28.783303983338456, 76.99166269109341 28.783303983338456))",28.7852722605875,76.98941690288314,,,,484.402,,0.0,0.0,1.521,0.0,0.0,485.923,0.0
Delhi_1407,"POLYGON ((76.99166269109341 28.78724053783655, 76.99166269109341 28.791176943729678, 76.98717111467282 28.791176943729678, 76.98717111467282 28.78724053783655, 76.99166269109341 28.78724053783655))",28.78920874078311,76.98941690288311,,,,494.071,,0.229,0.734,0.0,0.0,0.0,494.3,0.0
Delhi_1408,"POLYGON ((76.99166269109341 28.791176943729678, 76.99166269109341 28.795113201004884, 76.98717111467282 28.795113201004884, 76.98717111467282 28.791176943729678, 76.99166269109341 28.791176943729678))",28.79314507236728,76.98941690288312,,,,477.07,,0.0,0.0,1.136,0.0,0.0,478.206,0.0
Delhi_1409,"POLYGON ((76.99166269109341 28.795113201004884, 76.99166269109341 28.7990493096492, 76.98717111467282 28.7990493096492, 76.98717111467282 28.795113201004884, 76.99166269109341 28.795113201004884))",28.797081255327047,76.98941690288311,,,,527.118,,0.0,0.0,1.136,0.0,0.0,528.254,0.0
Delhi_1410,"POLYGON ((76.99166269109341 28.7990493096492, 76.99166269109341 28.802985269649657, 76.98717111467282 28.802985269649657, 76.98717111467282 28.7990493096492, 76.99166269109341 28.7990493096492))",28.801017289649423,76.98941690288312,,,,639.36,,0.006,0.0,0.0,0.0,0.0,639.366,0.0
Delhi_1411,"POLYGON ((76.99166269109341 28.802985269649657, 76.99166269109341 28.80692108099329, 76.98717111467282 28.80692108099329, 76.98717111467282 28.802985269649657, 76.99166269109341 28.802985269649657))",28.804953175321472,76.98941690288312,,,,550.847,,0.739,2.607,3.18,0.0,0.0,554.766,0.0
Delhi_1412,"POLYGON ((76.99166269109341 28.80692108099329, 76.99166269109341 28.81085674366716, 76.98717111467282 28.81085674366716, 76.98717111467282 28.80692108099329, 76.99166269109341 28.80692108099329))",28.80888891233022,76.98941690288311,,,,550.847,,0.0,0.0,0.879,0.0,0.0,551.726,0.0
Delhi_1413,"POLYGON ((76.99166269109341 28.81085674366716, 76.99166269109341 28.8147922576583, 76.98717111467282 28.8147922576583, 76.98717111467282 28.81085674366716, 76.99166269109341 28.81085674366716))",28.812824500662728,76.98941690288311,,,,557.974,,0.374,1.144,0.721,0.0,0.0,559.069,0.0
Delhi_1414,"POLYGON ((76.99166269109341 28.8147922576583, 76.99166269109341 28.818727622953762, 76.98717111467282 28.818727622953762, 76.98717111467282 28.8147922576583, 76.99166269109341 28.8147922576583))",28.81675994030604,76.98941690288311,,,,715.963,,0.661,2.421,0.721,0.0,0.0,717.345,0.0
Delhi_1415,"POLYGON ((76.99166269109341 28.818727622953762, 76.99166269109341 28.822662839540605, 76.98717111467282 28.822662839540605, 76.98717111467282 28.818727622953762, 76.99166269109341 28.818727622953762))",28.820695231247186,76.98941690288311,,,,1092.628,,2.944,10.558,1.065,0.0,0.0,1096.637,0.0
Delhi_1416,"POLYGON ((76.99166269109341 28.822662839540605, 76.99166269109341 28.826597907405883, 76.98717111467282 28.826597907405883, 76.98717111467282 28.822662839540605, 76.99166269109341 28.822662839540605))",28.82463037347324,76.98941690288311,,,,1717.504,,9.769,35.085,14.6,0.0,0.0,1741.873,0.0
Delhi_1417,"POLYGON ((76.99166269109341 28.826597907405883, 76.99166269109341 28.83053282653664, 76.98717111467282 28.83053282653664, 76.98717111467282 28.826597907405883, 76.99166269109341 28.826597907405883))",28.828565366971265,76.98941690288311,,,,1773.579,,3.232,11.682,35.557,0.072,0.0,1812.368,0.072
Delhi_1418,"POLYGON ((76.99166269109341 28.83053282653664, 76.99166269109341 28.83446759691996, 76.98717111467282 28.83446759691996, 76.98717111467282 28.83053282653664, 76.99166269109341 28.83053282653664))",28.832500211728306,76.98941690288312,,,,942.455,,0.0,0.0,0.0,0.0,0.0,942.455,0.0
Delhi_1419,"POLYGON ((76.99166269109341 28.83446759691996, 76.99166269109341 28.838402218542907, 76.98717111467282 28.838402218542907, 76.98717111467282 28.83446759691996, 76.99166269109341 28.83446759691996))",28.83643490773143,76.98941690288311,,,,463.446,,0.0,0.0,0.0,0.0,0.0,463.446,0.0
Delhi_1420,"POLYGON ((76.99615426751402 28.511323586680753, 76.99615426751402 28.515270363410348, 76.99166269109341 28.515270363410348, 76.99166269109341 28.511323586680753, 76.99615426751402 28.511323586680753))",28.513296975045552,76.99390847930373,,,,2928.303,,12.835,43.323,1.648,0.0,0.0,2942.786,0.0
Delhi_1421,"POLYGON ((76.99615426751402 28.515270363410348, 76.99615426751402 28.519216992437865, 76.99166269109341 28.519216992437865, 76.99166269109341 28.515270363410348, 76.99615426751402 28.515270363410348))",28.517243677924107,76.99390847930371,,,,1657.503,,12.385,41.861,1.648,0.0,0.0,1671.536,0.0
Delhi_1422,"POLYGON ((76.99615426751402 28.519216992437865, 76.99615426751402 28.523163473750106, 76.99166269109341 28.523163473750106, 76.99166269109341 28.519216992437865, 76.99615426751402 28.519216992437865))",28.521190233093982,76.9939084793037,,,,1657.503,,0.165,0.731,11.249,0.0,0.0,1668.917,0.0
Delhi_1423,"POLYGON ((76.99615426751402 28.523163473750106, 76.99615426751402 28.527109807333872, 76.99166269109341 28.527109807333872, 76.99166269109341 28.523163473750106, 76.99615426751402 28.523163473750106))",28.525136640541984,76.99390847930371,,,,1232.081,,1.543,5.237,4.73,0.0,0.0,1238.354,0.0
Delhi_1424,"POLYGON ((76.99615426751402 28.527109807333872, 76.99615426751402 28.531055993175983, 76.99166269109341 28.531055993175983, 76.99166269109341 28.527109807333872, 76.99615426751402 28.527109807333872))",28.529082900254927,76.9939084793037,,,,1361.36,,0.0,0.0,3.667,0.0,0.0,1365.027,0.0
Delhi_1425,"POLYGON ((76.99615426751402 28.531055993175983, 76.99615426751402 28.535002031263247, 76.99166269109341 28.535002031263247, 76.99166269109341 28.531055993175983, 76.99615426751402 28.531055993175983))",28.533029012219615,76.99390847930371,,,,1104.846,,0.22,0.731,6.235,0.0,0.0,1111.301,0.0
Delhi_1426,"POLYGON ((76.99615426751402 28.535002031263247, 76.99615426751402 28.538947921582476, 76.99166269109341 28.538947921582476, 76.99166269109341 28.535002031263247, 76.99615426751402 28.535002031263247))",28.53697497642286,76.99390847930371,,,,899.936,,0.191,0.731,6.235,0.0,0.0,906.362,0.0
Delhi_1427,"POLYGON ((76.99615426751402 28.538947921582476, 76.99615426751402 28.5428936641205, 76.99166269109341 28.5428936641205, 76.99166269109341 28.538947921582476, 76.99615426751402 28.538947921582476))",28.540920792851487,76.99390847930371,,,,1435.51,,0.0,0.0,1.024,0.0,0.0,1436.534,0.0
Delhi_1428,"POLYGON ((76.99615426751402 28.5428936641205, 76.99615426751402 28.546839258864125, 76.99166269109341 28.546839258864125, 76.99166269109341 28.5428936641205, 76.99615426751402 28.5428936641205))",28.544866461492315,76.99390847930373,,,,2211.931,,34.566,118.566,21.991,0.069,0.0,2268.488,0.069
Delhi_1429,"POLYGON ((76.99615426751402 28.546839258864125, 76.99615426751402 28.550784705800183, 76.99166269109341 28.550784705800183, 76.99166269109341 28.546839258864125, 76.99615426751402 28.546839258864125))",28.548811982332154,76.9939084793037,,,,1667.402,,7.107,24.245,7.237,0.0,0.0,1681.746,0.0
Delhi_1430,"POLYGON ((76.99615426751402 28.550784705800183, 76.99615426751402 28.554730004915516, 76.99166269109341 28.554730004915516, 76.99166269109341 28.550784705800183, 76.99615426751402 28.550784705800183))",28.552757355357848,76.99390847930373,,,,1667.402,,0.288,0.803,11.879,0.002,0.0,1679.569,0.002
Delhi_1431,"POLYGON ((76.99615426751402 28.554730004915516, 76.99615426751402 28.55867515619694, 76.99166269109341 28.55867515619694, 76.99166269109341 28.554730004915516, 76.99615426751402 28.554730004915516))",28.556702580556223,76.99390847930371,,,,1033.345,,10.11,34.5,11.879,0.002,0.0,1055.334,0.002
Delhi_1432,"POLYGON ((76.99615426751402 28.55867515619694, 76.99615426751402 28.5626201596313, 76.99166269109341 28.5626201596313, 76.99166269109341 28.55867515619694, 76.99615426751402 28.55867515619694))",28.560647657914128,76.99390847930371,,,,1014.251,,13.555,45.926,26.191,0.071,0.0,1053.997,0.071
Delhi_1433,"POLYGON ((76.99615426751402 28.5626201596313, 76.99615426751402 28.56656501520543, 76.99166269109341 28.56656501520543, 76.99166269109341 28.5626201596313, 76.99615426751402 28.5626201596313))",28.564592587418364,76.99390847930373,,,,1067.722,,0.0,0.0,8.459,0.0,0.0,1076.181,0.0
Delhi_1434,"POLYGON ((76.99615426751402 28.56656501520543, 76.99615426751402 28.57050972290617, 76.99166269109341 28.57050972290617, 76.99166269109341 28.56656501520543, 76.99615426751402 28.56656501520543))",28.568537369055804,76.99390847930373,,,,1038.068,,0.0,0.0,0.845,0.0,0.0,1038.913,0.0
Delhi_1435,"POLYGON ((76.99615426751402 28.57050972290617, 76.99615426751402 28.57445428272037, 76.99166269109341 28.57445428272037, 76.99166269109341 28.57050972290617, 76.99615426751402 28.57050972290617))",28.57248200281327,76.9939084793037,,,,1318.854,,0.0,0.0,6.206,0.0,0.0,1325.06,0.0
Delhi_1436,"POLYGON ((76.99615426751402 28.57445428272037, 76.99615426751402 28.578398694634885, 76.99166269109341 28.578398694634885, 76.99166269109341 28.57445428272037, 76.99615426751402 28.57445428272037))",28.576426488677626,76.99390847930371,,,,1593.259,,4.439,14.867,6.206,0.0,0.0,1603.904,0.0
Delhi_1437,"POLYGON ((76.99615426751402 28.578398694634885, 76.99615426751402 28.58234295863656, 76.99166269109341 28.58234295863656, 76.99166269109341 28.578398694634885, 76.99615426751402 28.578398694634885))",28.580370826635725,76.99390847930371,,,,2044.171,,17.994,60.256,40.456,0.073,0.0,2102.621,0.073
Delhi_1438,"POLYGON ((76.99615426751402 28.58234295863656, 76.99615426751402 28.586287074712242, 76.99166269109341 28.586287074712242, 76.99166269109341 28.58234295863656, 76.99615426751402 28.58234295863656))",28.584315016674402,76.99390847930373,,,,2044.171,,7.503,25.117,68.415,0.118,0.0,2120.089,0.118
Delhi_1439,"POLYGON ((76.99615426751402 28.586287074712242, 76.99615426751402 28.59023104284881, 76.99166269109341 28.59023104284881, 76.99166269109341 28.586287074712242, 76.99615426751402 28.586287074712242))",28.588259058780526,76.99390847930373,,,,3843.818,,125.565,417.153,176.168,0.324,0.0,4145.551,0.324
Delhi_1440,"POLYGON ((76.99615426751402 28.59023104284881, 76.99615426751402 28.59417486303311, 76.99166269109341 28.59417486303311, 76.99166269109341 28.59023104284881, 76.99615426751402 28.59023104284881))",28.592202952940955,76.99390847930371,,,,6460.946,,561.936,1866.938,176.168,0.324,0.0,7199.05,0.324
Delhi_1441,"POLYGON ((76.99615426751402 28.59417486303311, 76.99615426751402 28.59811853525201, 76.99166269109341 28.59811853525201, 76.99166269109341 28.59417486303311, 76.99615426751402 28.59417486303311))",28.596146699142558,76.9939084793037,,,,7145.357,,492.812,1624.822,135.371,0.249,0.0,7773.54,0.249
Delhi_1442,"POLYGON ((76.99615426751402 28.59811853525201, 76.99615426751402 28.602062059492383, 76.99166269109341 28.602062059492383, 76.99166269109341 28.59811853525201, 76.99615426751402 28.59811853525201))",28.600090297372198,76.99390847930371,,,,7414.447,,392.6,1294.45,74.88,0.145,0.0,7881.927,0.145
Delhi_1443,"POLYGON ((76.99615426751402 28.602062059492383, 76.99615426751402 28.606005435741103, 76.99166269109341 28.606005435741103, 76.99166269109341 28.602062059492383, 76.99615426751402 28.602062059492383))",28.604033747616747,76.99390847930371,,,,8263.488,,565.851,1849.634,162.082,0.303,0.0,8991.421,0.303
Delhi_1444,"POLYGON ((76.99615426751402 28.606005435741103, 76.99615426751402 28.60994866398504, 76.99166269109341 28.60994866398504, 76.99166269109341 28.606005435741103, 76.99615426751402 28.606005435741103))",28.60797704986307,76.99390847930371,,,,8580.352,,494.081,1614.999,151.905,0.281,0.0,9226.338,0.281
Delhi_1445,"POLYGON ((76.99615426751402 28.60994866398504, 76.99615426751402 28.61389174421107, 76.99166269109341 28.61389174421107, 76.99166269109341 28.60994866398504, 76.99615426751402 28.60994866398504))",28.611920204098055,76.99390847930373,,,,8096.582,,551.365,1794.674,151.905,0.281,0.0,8799.852,0.281
