city,epsilon,od_id,candidate_routes,generation_time_seconds,negotiation_time_seconds,total_CARA_time_seconds
Delhi,0.1,31,27,0.7690702000036254,0.003947700002754573,0.7730179000063799
Delhi,0.1,32,30,19.878253399998357,0.004940200000419281,19.883193599998776
Delhi,0.1,33,26,0.06442320000496693,0.0036344000036478974,0.06805760000861483
Delhi,0.1,34,29,2.39354469999671,0.0038549999953829683,2.397399699992093
Delhi,0.1,35,29,33.8582607999997,0.0038179999974090606,33.86207879999711
Delhi,0.1,36,29,0.3425366000010399,0.003795700002228841,0.34633230000326876
Delhi,0.1,37,30,1.4717842000027304,0.003773299999011215,1.4755575000017416
Delhi,0.1,38,30,8.230894499996793,0.0038677999982610345,8.234762299995054
Delhi,0.1,39,29,4.087834700003441,0.0038457999980892055,4.09168050000153
Delhi,0.1,40,29,14.212227600000915,0.0038677999982610345,14.216095399999176
Delhi,0.1,41,28,22.869407999998657,0.0037830000001122244,22.87319099999877
Delhi,0.1,42,29,14.256302399997367,0.005173999998078216,14.261476399995445
Delhi,0.1,43,30,28.725661099997524,0.003842600002826657,28.72950370000035
Delhi,0.1,44,28,25.95197989999724,0.003797999997914303,25.955777899995155
Delhi,0.1,45,29,17.65486790000432,0.0037568000043393113,17.65862470000866
Delhi,0.1,46,29,4.905032700000447,0.00403070000174921,4.909063400002196
Delhi,0.1,47,27,1.9510758000033093,0.007641399999556597,1.9587172000028659
Delhi,0.1,48,28,0.41145440000400413,0.005916800000704825,0.41737120000470895
Delhi,0.1,49,28,1.4168981000038912,0.0037865000049350783,1.4206846000088262
Delhi,0.1,50,28,18.760010999998485,0.003802699997322634,18.763813699995808
Delhi,0.1,51,27,5.908110899996245,0.003860800003167242,5.9119716999994125
Delhi,0.1,52,29,16.96288999999524,0.003910699997504707,16.966800699992746
Delhi,0.1,53,29,21.12405110000691,0.01683680000132881,21.140887900008238
Delhi,0.1,54,29,14.388761199996225,0.0037937999950372614,14.392554999991262
Delhi,0.1,55,28,0.42190649999974994,0.0038756000067223795,0.4257821000064723
Delhi,0.1,56,27,5.004309399999329,0.00379399999656016,5.008103399995889
Delhi,0.1,57,30,26.626953799997864,0.00406440000369912,26.631018200001563
Delhi,0.1,58,27,1.7591372000024421,0.00453630000265548,1.7636735000050976
Delhi,0.1,59,29,0.9071156999998493,0.004607800001394935,0.9117235000012442
Delhi,0.1,60,28,4.122368900003494,0.0038155000002007,4.1261844000036945
Delhi,0.1,61,29,5.709932500001742,0.0038204000011319295,5.7137529000028735
Delhi,0.1,62,29,5.614867999996932,0.004030600000987761,5.6188985999979195
Delhi,0.1,63,30,46.656206399995426,0.0037977000029059127,46.66000409999833
Delhi,0.1,64,30,9.192592599996715,0.004230400001688395,9.196822999998403
Delhi,0.1,65,28,6.59348129999853,0.004298899999412242,6.597780199997942
Delhi,0.1,66,30,20.749940399997286,0.0037974000006215647,20.753737799997907
Delhi,0.1,67,30,9.407200800000282,0.009692499996162951,9.416893299996445
Delhi,0.1,68,28,2.556352899999183,0.003809599998930935,2.560162499998114
Delhi,0.1,69,28,5.4285808999993606,0.0037890999956289306,5.4323699999949895
Delhi,0.1,70,26,0.0618730999995023,0.0037545000013778917,0.06562760000088019
Delhi,0.1,71,28,22.88141170000017,0.005115900006785523,22.886527600006957
Delhi,0.1,72,28,3.79948599999625,0.003789499998674728,3.8032754999949248
Delhi,0.1,73,28,7.275598099993658,0.00405029999819817,7.279648399991856
Delhi,0.1,74,29,15.107028999998874,0.003782400002819486,15.110811400001694
Delhi,0.1,75,29,10.456381699994381,0.003924800003005657,10.460306499997387
Delhi,0.1,76,28,0.3163124999991851,0.003852100002404768,0.32016460000158986
Delhi,0.1,77,29,11.87566119999974,0.003800099999352824,11.879461299999093
Delhi,0.1,78,29,0.4909311999945203,0.0038014000019757077,0.494732599996496
Delhi,0.1,79,30,32.4073361999981,0.0037951999984215945,32.41113139999652
Delhi,0.1,80,29,37.67433270000038,0.003789600006712135,37.67812230000709
Delhi,0.1,81,27,4.907108399995195,0.00413000000116881,4.911238399996364
Delhi,0.1,82,28,6.509000399993965,0.005105699994601309,6.514106099988567
Delhi,0.1,83,29,6.093532700004289,0.0038237999979173765,6.097356500002206
Delhi,0.1,84,27,0.5943014000004041,0.003868699997838121,0.5981700999982422
Delhi,0.1,85,30,5.699064200001885,0.003809699999692384,5.702873900001578
Delhi,0.1,86,28,5.780025700005353,0.003903899996657856,5.783929600002011
Delhi,0.1,87,30,33.342961299997114,0.0037985000017215498,33.346759799998836
Delhi,0.1,88,29,27.247901299997466,0.004174899993813597,27.25207619999128
Delhi,0.1,89,28,8.968995100003667,0.004240000002027955,8.973235100005695
Delhi,0.1,90,30,16.617189500000677,0.0037914999993517995,16.62098100000003
Delhi,0.1,91,27,3.8184570000012172,0.004127899999730289,3.8225849000009475
Delhi,0.1,92,27,12.493697700003395,0.003953200000978541,12.497650900004373
Delhi,0.1,93,28,1.7722482999961358,0.006234200001927093,1.7784824999980628
Delhi,0.1,94,27,1.676204499999585,0.004298599997127894,1.680503099996713
Delhi,0.1,95,28,32.20638279999548,0.0038391999987652525,32.210221999994246
Delhi,0.1,96,30,9.174161599999934,0.005108599994855467,9.17927019999479
Delhi,0.1,97,29,6.317363499998464,0.007524200002080761,6.324887700000545
Delhi,0.1,98,28,25.773779399998602,0.007496300000639167,25.78127569999924
Delhi,0.1,99,29,11.448566799997934,0.004237300003296696,11.45280410000123
Delhi,0.15,0,29,8.18803189999744,0.0038480000002891757,8.19187989999773
Delhi,0.15,1,30,33.16238479999447,0.0037795999960508198,33.16616439999052
Delhi,0.15,2,27,0.10203689999616472,0.004406699998071417,0.10644359999423614
Delhi,0.15,3,28,2.4365866000007372,0.0023089000023901463,2.4388955000031274
Delhi,0.15,4,28,15.757139800000004,0.00379139999859035,15.760931199998595
Delhi,0.15,5,30,18.724917300001835,0.003995099999883678,18.728912400001718
Delhi,0.15,6,29,3.6209469999957946,0.004270599994924851,3.6252175999907195
Delhi,0.15,7,29,48.442644399998244,0.00394139999843901,48.44658579999668
Delhi,0.15,8,30,13.982596600006218,0.003822299993771594,13.98641889999999
Delhi,0.15,9,29,6.72461530000146,0.005546699998376425,6.7301619999998366
Delhi,0.15,10,27,3.146966500004055,0.00398999999742955,3.1509565000014845
Delhi,0.15,11,30,7.807023000001209,0.0034853000033763237,7.810508300004585
Delhi,0.15,12,28,17.54607749999559,0.004240199996274896,17.550317699991865
Delhi,0.15,13,30,19.563408199996047,0.004429300002811942,19.56783749999886
Delhi,0.15,14,30,23.09864569999627,0.0038901000007172115,23.102535799996986
Delhi,0.15,15,25,0.2113379000002169,0.0038163999997777864,0.2151542999999947
Delhi,0.15,16,30,3.8435478000028525,0.004149499996856321,3.8476972999997088
Delhi,0.15,17,29,2.9907107000035467,0.003795399999944493,2.994506100003491
Delhi,0.15,18,27,0.16087740000511985,0.00381070000003092,0.16468810000515077
Delhi,0.15,19,29,30.26127500000439,0.003833199996734038,30.265108200001123
Delhi,0.15,20,30,12.743162300001131,0.0037754000004497357,12.746937700001581
Delhi,0.15,21,27,0.9608006999987992,0.0037854000038350932,0.9645861000026343
Delhi,0.15,22,27,0.3830607999989297,0.004217099995003082,0.3872778999939328
Delhi,0.15,23,25,0.04926300000079209,0.0036122000019531697,0.05287520000274526
Delhi,0.15,24,29,2.3242210000025807,0.006055500001821201,2.330276500004402
Delhi,0.15,25,29,15.125782199997047,0.003937200002837926,15.129719399999885
Delhi,0.15,26,28,3.8697240999972564,0.004079500002262648,3.873803599999519
Delhi,0.15,27,28,1.76082260000112,0.006387300003552809,1.7672099000046728
Delhi,0.15,28,29,8.083168100005423,0.004444199999852572,8.087612300005276
Delhi,0.15,29,30,9.57701619999716,0.0047378000017488375,9.58175399999891
Delhi,0.15,30,30,31.144203399999242,0.0038640999991912395,31.148067499998433
Delhi,0.15,31,28,0.7914825999978348,0.003999100001237821,0.7954816999990726
Delhi,0.15,32,30,20.215690100005304,0.0037748000031569973,20.21946490000846
Delhi,0.15,33,26,0.0575163999965298,0.003687500000523869,0.06120389999705367
Delhi,0.15,34,28,2.376450299998396,0.004095500000403263,2.3805457999987993
