city,epsilon,od_id,method,distance_km,actual_CO2_cost,hotspot_cost,pollutant_cost,top10_hotspot_cells,nodes,CO2_reduction_pct_vs_shortest,distance_penalty_pct_vs_shortest,hotspot_reduction_pct_vs_shortest,top10_reduction_pct_vs_shortest,policy_violation_pct,operational_utility_score,runtime_seconds
Delhi,0.05,12,CARA_Full,31.302909068688926,3530.8470612857213,23.297491328047567,25.922317888999018,4,59,37.74922726983716,4.139941921542361,22.628674942873793,33.33333333333333,0.0,40.78368089818933,0.0
Delhi,0.05,12,CARA_without_PredictionAgent,30.42638344594195,3641.411430167133,23.54881070366699,25.652149405351842,4,58,35.79991672768516,1.2238766048872116,21.794039452279364,33.33333333333333,0.0,44.249183244050414,0.0
Delhi,0.05,12,CARA_without_HotspotAgent,30.42638344594195,3641.411430167133,23.54881070366699,25.652149405351842,4,58,35.79991672768516,1.2238766048872116,21.794039452279364,33.33333333333333,0.0,44.249183244050414,0.0
Delhi,0.05,12,CARA_without_PollutantAgent,31.302909068688926,3530.8470612857213,23.297491328047567,25.922317888999018,4,59,37.74922726983716,4.139941921542361,22.628674942873793,33.33333333333333,0.0,40.78368089818933,0.0
Delhi,0.05,12,CARA_without_PolicyAgent,31.302909068688926,3530.8470612857213,23.297491328047567,25.922317888999018,4,59,37.74922726983716,4.139941921542361,22.628674942873793,33.33333333333333,0.0,40.78368089818933,0.0
Delhi,0.05,12,CARA_without_NegotiationAgent,30.42638344594195,3641.411430167133,23.54881070366699,25.652149405351842,4,58,35.79991672768516,1.2238766048872116,21.794039452279364,33.33333333333333,0.0,44.249183244050414,0.0
Delhi,0.05,12,SingleAgent_Routing,31.302909068688926,3530.8470612857213,23.297491328047567,25.922317888999018,4,59,37.74922726983716,4.139941921542361,22.628674942873793,33.33333333333333,0.0,40.78368089818933,0.0
Delhi,0.05,12,StaticDT_Routing,30.42638344594195,3641.411430167133,23.54881070366699,25.652149405351842,4,58,35.79991672768516,1.2238766048872116,21.794039452279364,33.33333333333333,0.0,44.249183244050414,0.0
Delhi,0.05,13,CARA_Full,38.265416777847534,4436.2835779713405,33.300953914767106,33.48319499504463,5,69,0.9688345799145731,1.7774321039823485e-05,0.3861627694324234,0.0,0.0,1.161880415988705,0.0
Delhi,0.05,13,CARA_without_PredictionAgent,38.265416777847534,4436.2835779713405,33.300953914767106,33.48319499504463,5,69,0.9688345799145731,1.7774321039823485e-05,0.3861627694324234,0.0,0.0,1.161880415988705,0.0
Delhi,0.05,13,CARA_without_HotspotAgent,38.265416777847534,4436.2835779713405,33.300953914767106,33.48319499504463,5,69,0.9688345799145731,1.7774321039823485e-05,0.3861627694324234,0.0,0.0,1.161880415988705,0.0
Delhi,0.05,13,CARA_without_PollutantAgent,38.265416777847534,4436.2835779713405,33.300953914767106,33.48319499504463,5,69,0.9688345799145731,1.7774321039823485e-05,0.3861627694324234,0.0,0.0,1.161880415988705,0.0
Delhi,0.05,13,CARA_without_PolicyAgent,49.94900274013032,663.8922687705651,17.32701313181368,25.73798315163531,0,77,85.17993182036425,30.53303955425022,48.169344631325835,100.0,25.53303955425022,-156.06579140647503,0.0
Delhi,0.05,13,CARA_without_NegotiationAgent,38.265416777847534,4436.2835779713405,33.300953914767106,33.48319499504463,5,69,0.9688345799145731,1.7774321039823485e-05,0.3861627694324234,0.0,0.0,1.161880415988705,0.0
Delhi,0.05,13,SingleAgent_Routing,51.8776032462182,596.7901685867641,16.748135530227955,26.401102576808746,0,79,86.67785211029666,35.57310186450846,49.900953261167835,100.0,30.57310186450846,-204.102689904204,0.0
Delhi,0.05,13,StaticDT_Routing,45.05971282140586,1018.0535827016132,19.576511397423186,25.50502663528248,0,72,77.27398824194701,17.75572991158344,41.44037360381716,100.0,12.75572991158344,-39.56312407197882,0.0
Delhi,0.05,14,CARA_Full,33.39968415678124,8457.596351751843,46.97791129831516,42.97918731417245,13,76,1.1907559316539102,0.00012308541173517104,1.3902927587705136,0.0,0.0,1.8856561402156966,0.0
Delhi,0.05,14,CARA_without_PredictionAgent,33.39968415678124,8457.596351751843,46.97791129831516,42.97918731417245,13,76,1.1907559316539102,0.00012308541173517104,1.3902927587705136,0.0,0.0,1.8856561402156966,0.0
Delhi,0.05,14,CARA_without_HotspotAgent,33.39968415678124,8457.596351751843,46.97791129831516,42.97918731417245,13,76,1.1907559316539102,0.00012308541173517104,1.3902927587705136,0.0,0.0,1.8856561402156966,0.0
Delhi,0.05,14,CARA_without_PollutantAgent,33.399684158564874,8479.846651965312,46.98634167492566,43.05137822101091,13,76,0.9308079212559861,0.0001230907520101989,1.3725968470852203,0.0,0.0,1.6168601632945758,0.0
Delhi,0.05,14,CARA_without_PolicyAgent,39.3885829259507,2517.5764014088986,23.36769078295341,29.13113540634296,2,73,70.58740914538987,17.931149356551554,50.94968926187116,84.61538461538461,12.931149356551554,-43.24923978919009,0.0
Delhi,0.05,14,CARA_without_NegotiationAgent,33.39968415678124,8457.596351751843,46.97791129831516,42.97918731417245,13,76,1.1907559316539102,0.00012308541173517104,1.3902927587705136,0.0,0.0,1.8856561402156966,0.0
Delhi,0.05,14,SingleAgent_Routing,41.3548559441593,2328.506576818456,22.886806243805736,29.566247522299356,2,75,72.79629281244343,23.818257238093054,51.95909734987797,84.61538461538461,18.818257238093054,-99.40673089354813,0.0
Delhi,0.05,14,StaticDT_Routing,38.04178918608475,3075.318610437603,24.25351833498513,29.27479558969281,3,72,64.07136324214446,13.898789675392331,49.090279314558416,76.92307692307693,8.898789675392331,-10.371393854499644,0.0
Delhi,0.05,15,CARA_Full,6.017627728524264,1835.2661490158027,8.075185827552033,7.08482718037661,2,11,4.060172507007373,0.0024631837715613568,2.4575328300796686,0.0,0.0,5.284012554504084,0.0
Delhi,0.05,15,CARA_without_PredictionAgent,6.017627728524264,1835.2661490158027,8.075185827552033,7.08482718037661,2,11,4.060172507007373,0.0024631837715613568,2.4575328300796686,0.0,0.0,5.284012554504084,0.0
